ENTITY_ID,REPORTING_DT,INSURANCE_CONTRACT_GROUP_ID,INSURANCE_CONTRACT_GROUP_CD,INSURANCE_CONTRACT_PRTFL_ID,WORKGROUP,PRODUCT_LINE_ID,REGLTRY_GROUP_CLASS_CD,COUNTRY_CD,NO_CONTRACTS,TRANSITION_APPROACH_CD,TRANSITION_REPORTING_APPROACH_CD,TRANSITION_FLG,TRANSITION_FV_UNDERLYING_IT_AMT,TRANSITION_ACQ_AMT,TRANSITION_CSM_AMT,TRANSITION_LC_AMT,TRANSITION_LC_BEL_AMT,TRANSITION_LC_RA_AMT,TRANSITION_LIC_AMT,TRANSITION_LIC_BEL_AMT,TRANSITION_LIC_RA_AMT,TRANSITION_SDW_CSM_AMT,TRANSITION_LREC_AMT,TRANSITION_PCA_AMT,TRANSITION_PAA_AMT,TRANSITION_PAA_PREM_AMT,TRANSITION_PAA_ACQ_AMT,TRANSITION_PAA_LC_AMT,TRANSITION_ESTATE_BAL_PH_AMT,CURVE_ID
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2007_57_VFA,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONPARUSD_GMM_2018_124_GMM_SUB,REGULAR,IVCONPARUSD,IAI_A,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONNULIDR_2023_378_GMM_DEC,REGULAR,PRCONNULIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_GMM_2023_358_GMM,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONYRTIDR_GMM_2023_153_GMM_DEC,REGULAR,PRCONYRTIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRPQSCONNUL_GMM_2023_FEB,REGULAR,PRPQSCONNUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2023_361_VFA_SEP,REGULAR,IVCONULUSD,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2014_84_VFA_SUB,REGULAR,IVCONULUSD,IAI_A,,ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2023_54_VFA_APR,REGULAR,IVCONULUSD,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_VFA_2023_59_VFA_APR,REGULAR,IVCONULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_VFA_2010_5_VFA_SUB,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONNULIDR_2021_181_GMM,REGULAR,PRCONNULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONYRTIDR_GMM_2022_188_GMM,REGULAR,PRCONYRTIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONPARIDR_GMM_2018_112_GMM,REGULAR,IVCONPARIDR,IAI_D,,REMAINING,ID,,FVA,FVA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRPOTCONNUL_2023_JUL,REGULAR,PRPOTCONNUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_VFA_2012_47_VFA,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULUSD_GMM_2023_19_GMM_NOV,REGULAR,PRCONULUSD,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONULUSD_GMM_2010_35_GMM_SUB,REGULAR,PRCONULUSD,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_GMM_2020_37_GMM_SUB,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2017_37_VFA_SUB,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_VFA_2013_28_VFA,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2017_78_VFA,REGULAR,IVCONULUSD,IAI_A,,ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONPARIDR_GMM_2018_129_GMM,REGULAR,IVCONPARIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_VFA_2023_59_VFA_JUN,REGULAR,IVCONULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_PAA_2021_242_PAA,REGULAR,PRCONYRTIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_GMM_2007_56_GMM_SUB,REGULAR,IVCONULUSD,IAI_A,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRNONPXLCON_2021,REGULAR,PRNONPXLCON,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_PAA_2023_303_PAA,REGULAR,PRCONYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_VFA_2014_85_VFA,REGULAR,IVCONULIDR,IAI_A,,ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_GMM_2007_28_GMM_SUB,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONNULIDR_2023_233_GMM,REGULAR,PRCONNULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRPQSSPCONNUL_2023_FEB,REGULAR,PRPQSSPCONNUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULUSD_VFA_2016_19_VFA,REGULAR,PRCONULUSD,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_GMM_2023_32_GMM_AUG,REGULAR,PRCONULIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_VFA_2015_85_VFA_SUB,REGULAR,IVCONULIDR,IAI_A,,ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_GMM_2023_158_GMM_DEC,REGULAR,PRCONYRTIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_VFA_2023_331_VFA_FEB,REGULAR,IVCONULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2023_41_VFA_FEB,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_PAA_2021_277_PAA,REGULAR,PRCONYRTIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_GMM_2017_37_GMM,REGULAR,IVCONULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONNULIDR_2021_203_GMM,REGULAR,PRCONNULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRPQSSPCONNUL_2021,REGULAR,PRPQSSPCONNUL,IAI_D,,NOT_ONEROUS,ID,,FVA,FVA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2023_374_VFA_JUN,REGULAR,IVCONULIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULUSD_VFA_2012_35_VFA_SUB,REGULAR,PRCONULUSD,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2023_41_VFA_DEC,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONYRTIDR_GMM_2021_156_GMM,REGULAR,PRCONYRTIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONNULIDR_2023_232_GMM_AUG,REGULAR,PRCONNULIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRPSURCONVNUL_2023_SEP,REGULAR,PRPSURCONVNUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONNULIDR_2021_330_GMM,REGULAR,PRCONNULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2015_78_VFA,REGULAR,IVCONULUSD,IAI_A,,ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_PAA_2020_318_PAA,REGULAR,PRCONYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRPQSCONNUL_PAA_2021,REGULAR,PRPQSCONNUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2023_374_VFA_AUG,REGULAR,IVCONULIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULIDR_VFA_2023_67_VFA,REGULAR,IVCONULIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_PAA_2023_356_PAA,REGULAR,PRCONYRTIDR,IAI_D,,REMAINING,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_MEPOTCONNUL_2023_MAY,REGULAR,MEPOTCONNUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRPQSSPCONUL_2023_MAY,REGULAR,PRPQSSPCONUL,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_GMM_2022_158_GMM,REGULAR,PRCONYRTIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONYRTIDR_GMM_2023_159_GMM_MAY,REGULAR,PRCONYRTIDR,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONULIDR_VFA_2015_51_VFA,REGULAR,PRCONULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_PAA_2021_309_PAA,REGULAR,PRCONYRTIDR,IAI_D,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONULIDR_VFA_2006_28_VFA_SUB,REGULAR,PRCONULIDR,IAI_A,,REMAINING,ID,,FVA,FVA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONULIDR_VFA_2016_11_VFA,REGULAR,PRCONULIDR,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONNULIDR_2009_55_GMM_SUB,REGULAR,PRCONNULIDR,IAI_A,,ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONYRTIDR_GMM_2023_154_GMM_OCT,REGULAR,PRCONYRTIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_VFA_2021_3_VFA,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_GMM_2014_5_GMM_SUB,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2017_84_VFA_SUB,REGULAR,IVCONULUSD,IAI_A,,ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONULUSD_VFA_2015_35_VFA_SUB,REGULAR,PRCONULUSD,IAI_A,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULUSD_GMM_2008_56_GMM_SUB,REGULAR,IVCONULUSD,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_PRCONYRTIDR_PAA_2021_240_PAA,REGULAR,PRCONYRTIDR,IAI_A,,REMAINING,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONULIDR_VFA_2009_5_VFA,REGULAR,PRCONULIDR,IAI_D,,NOT_ONEROUS,ID,,MRA,MRA,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRCONNULIDR_2023_203_GMM_DEC,REGULAR,PRCONNULIDR,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_GMM_2017_37_GMM,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_PRPQSSPCONNUL_2023_MAY,REGULAR,PRPQSSPCONNUL,IAI_D,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_A,2023-12-31,IAI_IVCONULUSD_VFA_2023_332_VFA_MAY,REGULAR,IVCONULUSD,IAI_A,,NOT_ONEROUS,ID,,Other,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
IAC_D,2023-12-31,IAI_IVCONULIDR_VFA_2016_94_VFA,REGULAR,IVCONULIDR,IAI_D,,NOT_ONEROUS,ID,,FRA,Other,N,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL
